year,country_iso,country_code,reported_classification_imports,reported_classification_exports,reported_currency_imports,reported_currency_exports,trade_flow_imports,trade_flow_exports,currency_conversion_factor_imports,currency_conversion_factor_exports,trade_system_imports,trade_system_exports,valuation_imports,valuation_exports,partner_imports,partner_exports
2006,bgr,100,hs2002,hs2002,bgn,bgn,imports,exports,0.64383,0.642802,special,special,cif,fob,origin,last known destination
2006,bfa,854,hs2002,hs2002,xaf,xaf,imports,exports,0.001912,0.001912,general,general,cif,fob,origin,last known destination
2006,bdi,108,hs2002,hs2002,bif,bif,imports,exports,9.73e-4,9.65e-4,general,general,cif,fob,origin,last known destination
2006,cpv,132,hs1996,hs1996,cve,cve,imports,exports,0.011315,0.011259,special,special,cif,fob,origin,last known destination
2006,khm,116,hs2002,hs2002,khr,khr,imports,exports,2.44e-4,2.44e-4,general,general,cif,fob,origin,last known destination
2006,cmr,120,hs2002,hs2002,xaf,xaf,imports,exports,0.001919,0.00192,special,special,cif,fob,origin,last known destination
2006,can,124,hs2002,hs2002,cad,cad,imports,exports,0.882211,0.881722,general,general,fob,fob,origin,last known destination
2006,caf,140,hs2002,hs2002,xaf,xaf,imports,exports,0.001914,0.001923,special,special,cif,fob,origin,last known destination
2006,chl,152,hs2002,hs2002,usd,usd,imports,exports,1,1,general,general,cif/fob,fob,consignment,last known destination
2006,chn,156,hs2002,hs2002,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2006,hkg,344,hs2002,hs2002,hkd,hkd,imports,exports,0.128738,0.128738,general,general,cif,fob,consignment,last known destination
2006,mac,446,hs2002,hs2002,mop,mop,imports,exports,0.124978,0.124978,general,general,cif,fob,origin,last known destination
2006,col,170,hs2002,hs2002,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
2006,com,174,hs1992,hs1992,kmf,kmf,imports,exports,0.002557,0.002557,general,general,cif,fob,consignment,last known destination
2006,cri,188,hs2002,hs2002,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
2006,hrv,191,hs2002,hs2002,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
2006,cub,192,hs2002,hs2002,cup,cup,imports,exports,1.08,1.08,special,special,cif,fob,origin,last known destination
2006,cyp,196,hs2002,hs2002,cyp,cyp,imports,exports,2.183441,2.174431,special,special,cif,fob,origin/consignment for intra-eu,last known destination
2006,cze,203,hs2002,hs2002,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
2006,civ,384,hs2002,hs2002,xof,xof,imports,exports,0.001914,0.001914,special,special,cif,fob,origin,consumption
2006,dnk,208,hs2002,hs2002,dkk,dkk,imports,exports,0.16839199999999999,0.168381,general,general,cif,fob,origin/consignment for intra-eu,last known destination
2006,dma,212,hs2002,hs2002,xcd,xcd,imports,exports,0.37037,0.37037,special,special,cif,fob,origin,last known destination
2006,dom,214,hs2002,hs2002,usd,usd,imports,exports,1,1,general,general,cif/fob,fob,origin,last known destination
2006,ecu,218,hs2002,hs2002,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
2006,egy,818,hs1992,hs1992,egp,egp,imports,exports,0.174425,0.174425,general,general,cif,fob,origin,last known destination
2006,slv,222,hs2002,hs2002,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2006,est,233,hs2002,hs2002,usd,usd,imports,exports,1,1,general extra-eu/special intra-eu,general extra-eu/special intra-eu,cif,fob,consignment,last known destination
2006,swz,748,hs1996,hs1996,szl,szl,imports,exports,0.147677,0.147677,general,general,cif,fob,origin,last known destination
2006,eth,231,hs2002,hs2002,etb,etb,imports,exports,0.114952,0.114981,general,general,cif,fob,origin,last known destination
2006,fsm,583,hs2002,hs2002,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2006,fro,234,hs2002,hs2002,dkk,dkk,imports,exports,0.168457,0.168484,general,general,cif,fob,origin,last known destination
2006,fji,242,hs2002,hs2002,fjd,fjd,imports,exports,0.578293,0.577676,general,general,cif,fob,purchase,sale
2006,fin,246,hs2002,hs2002,eur,eur,imports,exports,1.256545,1.256791,special,special,cif,fob,origin,last known destination
2006,sdn,736,hs2002,hs2002,sdd,sdd,imports,exports,0.460504,0.460504,general,general,cif,fob,origin,last known destination
2006,fra,251,hs2002,hs2002,eur,eur,imports,exports,1.255548,1.255341,special,special,cif,fob,origin,last known destination
2006,pyf,258,hs2002,hs2002,xpf,xpf,imports,exports,0.009956,0.009992,special,special,cif,fob,origin,last known destination
2006,gab,266,hs2002,hs2002,xaf,xaf,imports,exports,0.001914,0.001914,special,special,cif,fob,origin,last known destination
2006,gmb,270,hs1996,hs1996,gmd,gmd,imports,exports,0.03563,0.035628,general,general,cif,fob,origin,last known destination
2006,geo,268,hs2002,hs2002,usd,usd,imports,exports,1,1,general,general,cif,fob,purchase,last known destination
2006,deu,276,hs2002,hs2002,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
2006,gha,288,hs2002,hs2002,ghc,ghc,imports,exports,1.09e-4,1.09e-4,general,general,cif,fob,origin,last known destination
2006,grc,300,hs2002,hs2002,eur,eur,imports,exports,1.256337,1.257712,special,special,cif,fob,origin/consignment for intra-eu,last known destination
2006,grl,304,hs2002,hs2002,dkk,dkk,imports,exports,0.16826,0.168914,general,general,cif,fob,origin,last known destination
2006,grd,308,hs1996,hs1996,xcd,xcd,imports,exports,0.37037,0.37037,special,special,cif,fob,origin,last known destination
2006,gtm,320,hs2002,hs2002,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2006,gin,324,hs2002,hs2002,gnf,gnf,imports,exports,1.96e-4,1.96e-4,special,special,cif,fob,origin,last known destination
2006,guy,328,hs2002,hs2002,gyd,gyd,imports,exports,0.004995,0.004995,special,special,cif,fob,origin,last known destination
2006,hnd,340,hs2002,hs2002,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
2006,hun,348,hs2002,hs2002,usd,usd,imports,exports,1,1,special,special,cif,fob,consignment,last known destination
2006,isl,352,hs2002,hs2002,isk,isk,imports,exports,0.014188,0.014226,special,special,cif,fob,origin,last known destination
2006,ind,699,hs2002,hs2002,inr,inr,imports,exports,0.022057,0.02206,general,general,cif,fob,origin,last known destination
2006,idn,360,hs1996,hs1996,usd,usd,imports,exports,1,1,general export/special import,general export/special import,cif,fob,origin,last known destination
2006,irn,364,hs2002,hs2002,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
2006,irq,368,sitc rev.3,sitc rev.3,usd,usd,imports,exports,0,1,special,special,cif,fob,NA,last known destination
2006,irl,372,hs2002,hs2002,eur,eur,imports,exports,1.255599,1.255599,general,general,cif,fob,origin,last known destination
2006,isr,376,hs2002,hs2002,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,sale
2006,ita,381,hs2002,hs2002,eur,eur,imports,exports,1.255599,1.255599,special,special,cif,fob,origin/consignment for intra-eu,last known destination
2006,jam,388,hs2002,hs2002,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
2006,jpn,392,hs2002,hs2002,jpy,jpy,imports,exports,0.008599,0.008595,general,general,cif,fob,origin,last known destination
2006,jor,400,hs2002,hs2002,jod,jod,imports,exports,1.41044,1.41044,special,special,cif,fob,origin,last known destination
2006,kaz,398,hs2002,hs2002,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2006,ken,404,hs2002,hs2002,kes,kes,imports,exports,0.013877,0.013864,general,general,cif,fob,origin,last known destination
2006,kir,296,hs2002,hs2002,aud,aud,imports,exports,0.75335,0.75335,special,special,fob,fob,origin,last known destination
2006,kwt,414,hs2002,hs2002,kwd,kwd,imports,exports,3.447697,3.446501,special,special,cif,fob,origin,last known destination
2006,kgz,417,hs2002,hs2002,usd,usd,imports,exports,1,1,general,general,cif,fob,consignment,last known destination
2006,lva,428,hs2002,hs2002,lvl,lvl,imports,exports,1.791539,1.788981,special,special,cif,fob,origin/consignment for intra-eu,last known destination
2006,lbn,422,hs2002,hs2002,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
2006,ltu,440,hs2002,hs2002,usd,usd,imports,exports,1,1,special,special,cif,fob,origin/consignment for intra-eu,last known destination
2006,lux,442,hs2002,hs2002,eur,eur,imports,exports,1.255805,1.2556,special,special,cif,fob,origin/consignment for intra-eu,last known destination
2006,mdg,450,hs2002,hs2002,mga,mga,imports,exports,4.68e-4,4.71e-4,general,general,cif,fob,origin,consumption
2006,mwi,454,hs2002,hs2002,mwk,mwk,imports,exports,0.007352,0.007352,general,general,cif,fob,origin,last known destination
2006,mys,458,hs2002,hs2002,myr,myr,imports,exports,0.272794,0.272812,general,general,cif,fob,origin,last known destination
2006,mdv,462,hs2002,hs2002,mvr,mvr,imports,exports,0.078125,0.078125,general,general,cif,fob,origin,last known destination
2006,mli,466,hs2002,hs2002,xof,xof,imports,exports,0.001912,0.001924,general,general,cif,fob,origin,last known destination
2006,mlt,470,hs2002,hs2002,mtl,mtl,imports,exports,2.935579,2.93896,general,general,cif,fob,origin/consignment for intra-eu,last known destination
2006,mrt,478,hs1996,hs1996,xof,xof,imports,exports,0.003723,0,general,general,cif,fob,origin,NA
2006,mus,480,hs2002,hs2002,mur,mur,imports,exports,0.031513,0.03146,general,general,cif,fob,origin,last known destination
2006,myt,175,hs2002,hs2002,eur,eur,imports,exports,1.255787,1.255988,general,general,cif,fob,origin,last known destination
2006,mex,484,hs2002,hs2002,usd,usd,imports,exports,1,1,general,general,fob,fob,origin,last known destination
2006,mng,496,hs2002,hs2002,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2006,mne,499,hs2002,hs2002,eur,eur,imports,exports,1.263615,1.261432,special,special,cif,fob,origin,last known destination
2006,msr,500,hs2002,hs2002,xcd,xcd,imports,exports,0.37037,0.37037,special,special,cif,fob,origin,last known destination
2006,mar,504,hs2002,hs2002,mad,mad,imports,exports,0.113693,0.113693,special,special,cif,fob,origin,last known destination
2006,moz,508,hs2002,hs2002,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2006,nam,516,hs2002,hs2002,nad,nad,imports,exports,0.146872,0.147199,general,general,cif,fob,origin,last known destination
2006,ant,530,hs2002,hs2002,ang,ang,imports,exports,0.558659,0.558659,special,special,cif,fob,consignment,last known destination
2006,nld,528,hs2002,hs2002,eur,eur,imports,exports,1.256298,1.256342,special,special,cif,fob,origin/consignment for intra-eu,last known destination
2006,ncl,540,hs2002,hs2002,xpf,xpf,imports,exports,0.009949,0.009975,special,special,cif,fob,consignment,last known destination
2006,nzl,554,hs2002,hs2002,nzd,nzd,imports,exports,0.649131,0.647744,general,general,cif,fob,origin,last known destination
2006,nic,558,hs2002,hs2002,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2006,ner,562,hs2002,hs2002,xaf,xaf,imports,exports,0.001925,0.001909,general,general,cif,fob,origin,last known destination
2006,nga,566,hs2002,hs2002,ngn,ngn,imports,exports,0.007838,0.007838,general,general,cif,fob,origin,last known destination
2006,mkd,807,hs2002,hs2002,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
2006,nor,579,hs2002,hs2002,nok,nok,imports,exports,0.155925,0.155925,general,general,cif,fob,origin,last known destination
2006,omn,512,hs2002,hs2002,omr,omr,imports,exports,2.60078,2.60078,general,general,cif,fob,origin,last known destination
2006,pak,586,hs2002,hs2002,pkr,pkr,imports,exports,0.016585,0.016593,general,general,cif,fob,origin,last known destination
2006,pan,591,hs2002,hs2002,pab,pab,imports,exports,1,1,special,special,cif,fob,origin,last known destination
2006,pry,600,hs2002,hs2002,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2006,per,604,hs2002,hs2002,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
2006,phl,608,hs1996,hs1996,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2006,pol,616,hs2002,hs2002,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
2006,prt,620,hs2002,hs2002,eur,eur,imports,exports,1.256045,1.25642,special,special,cif,fob,origin/consignment for intra-eu,last known destination
2006,qat,634,hs2002,hs2002,qar,qar,imports,exports,0.274729,0.274729,special,special,cif,fob,origin,last known destination
2006,kor,410,hs2002,hs2002,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2006,mda,498,hs2002,hs2002,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2006,rou,642,hs2002,hs2002,usd,usd,imports,exports,1,1,special,special,cif,fob,origin/consignment for intra-eu,last known destination
2006,rus,643,hs2002,hs2002,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2006,rwa,646,hs2002,hs2002,rwf,rwf,imports,exports,0.00181,0.001811,general,general,cif,fob,origin,last known destination
2006,kna,659,hs1996,hs1996,xcd,xcd,imports,exports,0.37037,0.37037,special,special,cif,fob,origin,last known destination
2006,lca,662,hs1996,hs1996,xcd,xcd,imports,exports,0.37037,0.37037,general,general,cif,fob,origin,last known destination
2006,vct,670,hs1996,hs1996,xcd,xcd,imports,exports,0.37037,0.37037,special,special,cif,fob,origin,last known destination
2006,wsm,882,hs1996,hs1996,wst,wst,imports,exports,0.359865,0.359793,general,general,cif,fob,origin,last known destination
2006,stp,678,hs1996,hs1996,std,std,imports,exports,8e-5,8e-5,special,special,cif,fob,origin,last known destination
2006,sau,682,hs2002,hs2002,sar,sar,imports,exports,0.267023,0.267023,general,general,cif,fob,origin,sale
2006,sen,686,hs2002,hs2002,xaf,xaf,imports,exports,0.001914,0.001914,general,general,cif,fob,origin,last known destination
2006,srb,688,hs2002,hs2002,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
2006,syc,690,hs1992,hs1992,scr,scr,imports,exports,0.181178,0.181178,general,general,cif,fob,origin,last known destination
2006,sgp,702,hs2002,hs2002,sgd,sgd,imports,exports,0.629971,0.629831,general,general,cif,fob,origin,last known destination
2006,svk,703,hs2002,hs2002,skk,skk,imports,exports,0.033809,0.033839,special,special,fob,fob,origin,last known destination
2006,svn,705,hs2002,hs2002,usd,usd,imports,exports,1,1,special,special,cif,fob,origin/consignment for intra-eu,last known destination
2006,slb,90,hs2002,hs2002,sbd,sbd,imports,exports,0.131442,0.131434,special,special,cif,fob,origin,last known destination
2006,zaf,710,hs2002,hs2002,zar,zar,imports,exports,0.147186,0.146745,special,special,fob,fob,origin,last known destination
2006,esp,724,hs2002,hs2002,eur,eur,imports,exports,1.256155,1.255943,special,special,cif,fob,origin/consignment for intra-eu,last known destination
2006,lka,144,hs2002,hs2002,lkr,lkr,imports,exports,0.009618,0.00961,general,general,cif,fob,origin,last known destination
2006,pse,275,sitc rev.3,sitc rev.3,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
2006,sur,740,hs1992,hs1992,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2006,swe,752,hs2002,hs2002,sek,sek,imports,exports,0.13586,0.135802,special,special,cif,fob,origin/consignment for intra-eu,last known destination
2006,che,757,hs2002,hs2002,chf,chf,imports,exports,0.797548,0.797548,special,special,cif,fob,origin,last known destination
2006,syr,760,hs2002,hs2002,syp,syp,imports,exports,0.021622,0.021622,special,special,cif,fob,consignment,last known destination
2006,tha,764,hs2002,hs2002,thb,thb,imports,exports,0.026405,0.026441,special,special,cif,fob,origin,last known destination
2006,ton,776,hs1992,hs1992,top,top,imports,exports,0.49433,0.495798,general,general,cif,fob,origin,last known destination
2006,tto,780,hs2002,hs2002,ttd,ttd,imports,exports,0.158409,0.158458,special,special,cif,fob,origin,last known destination
2006,tun,788,hs2002,hs2002,tnd,tnd,imports,exports,0.752048,0.751659,general,general,cif,fob,origin,last known destination
2006,tur,792,hs2002,hs2002,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2006,tca,796,hs2002,hs2002,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2006,tuv,798,hs1992,hs1992,aud,aud,imports,exports,0.754742,0.756096,general,general,cif,fob,origin,sale
